Country Name,year,population,renewables_production,solar_electricity_generation_twh,wind_electricity_generation_twh,hydro_electricity_generation_twh,other_renewables_electricity_generation_twh,co2_per_capita,gdp_per_capita
Brazil,2011,195284734.0,463.66672900000003,0.0,2.704769,428.33292,32.62904,2.368747,15211.7920395129
Canada,2011,34339221.0,396.69779320000004,0.5717152,10.188574,375.72372,10.213784,16.301949,41666.8374590278
Switzerland,2011,7912398.0,34.016363999999996,0.168,0.07,32.393364,1.385,5.177019,57493.5810559211
Chile,2011,17351816.0,25.16202764,0.0,0.33759564,20.510006,4.314426,4.499339,20121.6834207585
China,2011,1345035000.0,792.387,2.61,74.1,688.045,27.632,7.0077763,10292.9404780675
Colombia,2011,45259614.0,49.847139644,0.0,0.041271944,48.42748,1.3783877,1.6841562,11707.4614624747
Cyprus,2011,1146493.0,0.178,0.012,0.114,0.0,0.052,6.7939243,33406.046875
Czechia,2011,10496088.0,7.245512,2.182018,0.397003,1.963016,2.703475,10.975148,29237.1870959847
Germany,2011,80274983.0,124.42829799999998,19.991,49.857,17.671,36.909298,9.949733,43398.3443992496
Denmark,2011,5570572.0,14.181208,0.015130556,9.774183,0.016869444,4.375025,7.9390264,44443.7163844726
Algeria,2011,36903376.0,0.39611875,0.01811875,0.0,0.378,0.0,3.389791,14639.8779436268
Ecuador,2011,15326227.0,11.414691150000001,5.812e-05,0.00334467,11.133088,0.27820036,2.4966385,9768.69201080404
Spain,2011,46742697.0,86.223536,8.679536,42.433,30.596,4.515,6.0385685,32015.5752000401
Estonia,2011,1327439.0,1.1812,0.0002,0.368,0.03,0.783,14.275455,24652.3610297918
Finland,2011,5388272.0,24.176565,0.0053,0.481393,12.445039,11.244833,10.5131855,40845.9566729849
France,2011,65340830.0,64.75837899999999,2.077841,12.313573,44.848557,5.518408,5.5602403,37510.3759898714
United Kingdom,2011,63258810.0,35.21217643,0.24366343,15.962969,5.69175,13.313794,7.395984,37224.3787645256
Greece,2011,11104899.0,8.143518,0.610311,3.315227,4.011165,0.206815,8.507247,25692.5740851321
Croatia,2011,4280622.0,5.287269,0.000137,0.201,5.031887,0.054245,4.817025,21195.7151515941
Hungary,2011,9971727.0,2.7079999999999997,0.001,0.626,0.222,1.859,5.0425143,23029.4471782091
Indonesia,2011,249470032.0,21.99725,0.00077,0.00469,12.4189,9.57289,2.0071535,8936.99215549454
India,2011,1261224954.0,173.6209,0.827,23.9523,131.7046,17.137,1.3992052,4454.70153200513
Ireland,2011,4580084.0,5.424428881,0.000542081,4.381103,0.706687,0.3360968,8.309568,45525.7181239042
Iraq,2011,32161424.0,3.399509,0.0,0.0,3.399509,0.0,3.822515,12912.0299790146
Iceland,2011,319014.0,17.208309936,0.0,7.936e-06,12.506839,4.701463,10.979511,40936.867830513
Israel,2011,7765800.0,0.30100000000000005,0.192,0.007,0.029,0.073,9.181502,31233.4783632498
Italy,2011,59379449.0,82.96180000000001,10.7957,9.8564,45.823,16.4867,7.0218573,36789.0542705936
Japan,2011,127833000.0,113.49014500000001,5.43915,4.459041,82.48676,21.105194,9.873789,36214.4397740241
Kazakhstan,2011,17066002.0,7.8834697,0.0,0.000147,7.8833227,0.0,14.003776,20159.9329426413
Kuwait,2011,3132814.0,0.0,0.0,0.0,0.0,0.0,28.079737,79036.7857714517
Sri Lanka,2011,21009048.0,4.715852592999999,0.008714148,0.091620445,4.583892,0.031626,0.70856047,9075.54549583927
Lithuania,2011,3028115.0,1.112,0.0001,0.475,0.4799,0.157,4.6197767,22701.5546059767
Luxembourg,2011,518347.0,0.24577300000000002,0.025744,0.06405,0.063,0.092979,21.40082,94475.0302265023
Latvia,2011,2059709.0,3.0782,0.0002,0.071,2.887,0.12,3.7919629,18618.7015409025
Morocco,2011,32912588.0,2.69770101,0.00010101,0.6922,2.0054,0.0,1.6670738,7274.1474609375
Mexico,2011,115243504.0,45.923215400000004,0.041,1.6483214,36.2668,7.967094,4.193744,17266.8129106549
North Macedonia,2011,1937398.0,1.4341730000000001,0.001173,0.0,1.433,0.0,4.331296,12420.8078727112
Malaysia,2011,29162039.0,9.593535,0.0,0.0,8.056,1.537535,6.976631,21324.3594996498
North America,2011,345986435.0,964.027004,5.443174,133.57864,730.23,94.77519,12.417531,49236.2024112397
Netherlands,2011,16693074.0,12.341074,0.100344,5.100171,0.057,7.083559,10.038659,47004.1370739062
Norway,2011,4953088.0,121.9095,0.0085,1.283,120.279,0.339,9.034477,62460.0908157002
New Zealand,2011,4384000.0,34.009395069,0.004126869,1.9572189,25.110668,6.9373813,7.8176785,32702.1461450023
Oman,2011,3076763.0,0.0,0.0,0.0,0.0,0.0,18.529867,52393.3135820293
Pakistan,2011,203746065.0,30.62125,0.02683,0.0,30.59442,0.0,0.759775,3879.5977693449
Peru,2011,29304086.0,22.233500000000003,0.0,0.0012,21.5573,0.675,1.4391557,10462.5770434663
Philippines,2011,98248614.0,19.844552,0.001212,0.088204,9.697532,10.057604,0.8489691,5705.43591186152
Poland,2011,38063255.0,13.138000000000002,0.0002,3.205,2.332,7.6008,8.731056,22808.5055268899
Portugal,2011,10557560.0,24.113,0.282,9.162,11.536,3.133,4.9051404,26803.2336904645
Qatar,2011,1624761.0,0.010634999999999999,0.001094,0.0,0.0,0.009541,45.001236,174619.911359101
Romania,2011,20147528.0,16.314,0.001,1.387,14.728,0.198,4.5479193,18803.8802157344
Russian Federation,2011,143018195.0,163.619,0.0012,0.005392,163.0552,0.557208,11.704153,22789.54296875
Saudi Arabia,2011,25091867.0,0.005392,0.005392,0.0,0.0,0.0,20.707397,63745.9147326362
Singapore,2011,5183688.0,0.6100797299999999,0.004895,0.0,0.0,0.60518473,9.069531,80052.3914982651
Slovenia,2011,2052843.0,3.88,0.066,0.0,3.562,0.252,7.984749,28715.6339954963
Sweden,2011,9449213.0,84.72317799999999,0.013,6.110219,67.06347,11.536489,5.2079105,44332.5217389078
Thailand,2011,69007208.0,12.011586300000001,0.09444,0.005,7.934922,3.9772243,3.5485907,13227.454108915
Turkmenistan,2011,5683417.0,0.0036107500000000002,0.00045675,0.0,0.003154,0.0,11.464172,10282.7266190528
Trinidad and Tobago,2011,1328019.0,0.004408,0.004408,0.0,0.0,0.0,33.73882,31077.796969852
Turkey,2011,74223629.0,58.102462538000005,0.002861538,4.7239,52.33856,1.037141,4.6089954,19590.9510387254
Ukraine,2011,46307853.0,11.19743,0.0301,0.0895,10.94383,0.134,6.659274,9126.6083984375
United States,2011,311583481.0,517.999904,4.738904,121.3905,316.09534,75.77516,17.656883,50065.9789470675
Uzbekistan,2011,28823196.0,5.7213,0.0,0.0,5.7213,0.0,4.0507755,5949.484123529
World,2011,7086201663.5,4397.64395,65.70372,440.67877,3492.5789,398.68256,4.852329,13536.2532403168
South Africa,2011,52995205.0,3.5931242,0.0803,0.037,3.0638242,0.412,8.791516,13143.1933361097
United Arab Emirates,2012,7391448.0,0.024242,0.024242,0.0,0.0,0.0,27.663097,87339.687656397
Argentina,2012,42161721.0,30.995538467,0.008172967,0.369862,29.1644,1.4531035,4.53876,19430.4178068112
Australia,2012,22733465.0,30.270850000000003,2.412,7.725,17.036,3.09785,17.77464,42863.3483169945
Austria,2012,8429991.0,51.338478050000006,0.33748305,2.462029,43.8477,4.691266,7.9788947,46156.4832073037
Azerbaijan,2012,9295784.0,1.821,0.0,0.0,1.821,0.0,3.4954014,15994.1466501836
Belgium,2012,11106932.0,10.5216,2.148,2.7593,0.357,5.2573,9.222125,42483.5250666788
Bangladesh,2012,155070101.0,0.939246,0.155977,0.0051,0.777,0.001169,0.38501218,3434.27815090447
Bulgaria,2012,7305888.0,5.243057,0.778696,1.220898,3.177636,0.065827,6.609469,16327.2533783911
Belarus,2012,9446836.0,0.173,0.0,0.006,0.072,0.095,6.6094365,18114.7508606707
Brazil,2012,196876111.0,456.159445116,0.001615116,5.05,415.34216,35.76567,2.5310798,15198.0863321248
Canada,2012,34713395.0,403.37326404000004,0.88080704,11.311488,380.26715,10.913819,16.156395,42291.9729357094
Switzerland,2012,7996861.0,40.51809,0.299,0.088,38.60409,1.527,5.28081,59440.9158607666
Chile,2012,17519119.0,26.553925239999998,0.00034039,0.40838745,20.162024,5.9831734,4.54481,21366.1771259648
China,2012,1354190000.0,999.5715137999999,3.5945098,103.049904,862.7941,30.133,7.140667,11233.9727678781
Colombia,2012,45715810.0,49.112623310000004,0.0,0.05485471,47.58171,1.4760586,1.7555273,12093.0754939172
Cyprus,2012,1165397.0,0.257,0.022,0.185,0.0,0.05,6.2332525,31923.921875
Czechia,2012,10510785.0,8.06529,2.148624,0.415817,2.129143,3.371706,10.591444,29465.6074011894
Germany,2012,80425823.0,143.407863,26.744,51.68,21.755,43.228863,10.060888,44229.3941921739
Denmark,2012,5591572.0,14.837279409999999,0.10386111,10.269938,0.017475,4.4460053,7.1270123,44755.1624273018
Algeria,2012,37646166.0,0.415723014,0.026723014,0.0,0.389,0.0,3.603938,14441.3293398806
Ecuador,2012,15572194.0,12.536800278000001,0.00032566,0.002398368,12.237723,0.29635325,2.4022887,10244.5177816184
Spain,2012,46773055.0,86.9599183,11.965909,49.472,20.545,4.9770093,5.9138956,31869.7839822219
Estonia,2012,1322696.0,1.4772999999999998,0.0003,0.434,0.042,1.001,13.42947,26242.5282659014
Finland,2012,5413971.0,28.559187,0.005749,0.494323,16.859129,11.199986,9.448784,40739.1131809421
France,2012,65657659.0,83.662755,4.016329,15.107985,58.781254,5.757187,5.564287,37671.0239268565
United Kingdom,2012,63700215.0,41.2479486,1.3537636,19.84712,5.309068,14.737997,7.6215353,38343.0869033484
Greece,2012,11045011.0,10.140962,1.693986,3.850157,4.392525,0.204294,8.2721405,24582.9741957507
Croatia,2012,4260368.0,5.261956,0.002404,0.328746,4.8369,0.093906,4.47417,21620.1671604168
Hungary,2012,9920362.0,2.6471810000000002,0.008,0.771181,0.213,1.655,4.711324,23267.448392909
Indonesia,2012,252698525.0,22.4874,0.00301,0.00461,12.79911,9.68067,2.041778,9530.29071136718
India,2012,1278674502.0,165.243975,2.099,27.4326,115.776375,19.936,1.5060126,4819.64288218731
Ireland,2012,4599533.0,5.253521479,0.000645929,4.0112,0.802349,0.43932655,8.309446,46726.2157665366
Iraq,2012,33654842.0,4.396909,0.0,0.0,4.396909,0.0,3.9644012,14402.0340893955
Iceland,2012,320716.0,17.546035,0.0,0.0,12.33653,5.209505,10.90563,42004.4476110597
Israel,2012,7910500.0,0.484,0.369,0.006,0.033,0.076,9.830104,32401.0184944083
Italy,2012,59539717.0,92.2224,18.8617,13.4071,41.875,18.0786,6.6649837,36678.1175205307
Japan,2012,127629000.0,111.32929200000001,7.371903,4.727417,77.09999,22.129982,10.20883,37605.9742614539
Kazakhstan,2012,17306106.0,7.6399517,2.1e-05,0.002665,7.6372657,0.0,14.234627,21367.2180595372
Kuwait,2012,3337109.0,0.0,0.0,0.0,0.0,0.0,30.655836,82089.7260743665
Sri Lanka,2012,21169458.0,3.48115217,0.01000782,0.14680775,3.3021636,0.022173,0.7462705,10249.1670637487
Lithuania,2012,2987773.0,1.1827,0.0023,0.5401,0.4223,0.218,4.7130303,24578.1306085315
Luxembourg,2012,530946.0,0.308056,0.038277,0.077466,0.098302,0.094011,20.467789,96636.426643956
Latvia,2012,2034319.0,4.0962000000000005,0.0002,0.108,3.7,0.288,3.6959643,20494.0464806476
Morocco,2012,33355241.0,2.359101283,0.000101283,0.728,1.631,0.0,1.707486,7307.6123046875
Mexico,2012,116818208.0,43.059792,0.069,3.6883104,31.855,7.4474816,4.2928996,18004.7935607542
North Macedonia,2012,1929821.0,1.043836,0.002836,0.0,1.041,0.0,4.185888,12725.8990512712
Malaysia,2012,29662831.0,10.7596624,0.007,0.0,9.251,1.5016624,7.180377,22638.5406944009
North America,2012,348654703.0,952.8723170000001,10.196253,157.77695,688.53314,96.365974,11.94888,50842.4778721114
Netherlands,2012,16754962.0,12.543575,0.253753,4.981829,0.104388,7.203605,9.788568,47653.3401651371
Norway,2012,5018573.0,143.6069,0.0089,1.548,141.724,0.326,8.81318,65774.3520746224
New Zealand,2012,4408100.0,32.167353849,0.004822949,2.0791955,22.896656,7.1866794,8.146944,32989.3681569621
Oman,2012,3547106.0,0.0,0.0,0.0,0.0,0.0,17.684446,49989.4425093994
Pakistan,2012,207667125.0,10.831467,0.065927,0.019,10.74654,0.0,0.74527144,4046.59848766311
Peru,2012,29550366.0,22.7608,0.0597,0.0012,22.0319,0.668,1.5400403,10757.1522234351
Philippines,2012,100175512.0,20.761602,0.00132,0.075339,10.252134,10.432809,0.8796461,6094.26837360697
Poland,2012,38063164.0,16.8794,0.0011,4.747,2.037,10.0943,8.522221,23728.1456821435
Portugal,2012,10514844.0,19.372,0.393,10.26,5.622,3.097,4.749493,26476.2182777269
Qatar,2012,1722438.0,0.010634999999999999,0.001094,0.0,0.0,0.009541,48.9341,180939.425774901
Romania,2012,20058035.0,14.926000000000002,0.008,2.64,12.066,0.212,4.4468966,19807.4162807531
Russian Federation,2012,143378447.0,163.96661150699998,0.004211507,0.005251,163.4543,0.502849,11.79054,24273.517578125
Saudi Arabia,2012,26168861.0,0.025637,0.025637,0.0,0.0,0.0,22.396475,64162.5358326384
Singapore,2012,5312437.0,0.64390646,0.008193,0.0,0.0,0.63571346,8.709126,82107.7270892092
Slovenia,2012,2057159.0,4.329,0.163,0.0,3.899,0.267,7.6753354,28786.7105517686
Sweden,2012,9519374.0,98.317487,0.019,7.165177,78.93931,12.194,4.907013,45206.9864434727
Thailand,2012,69436098.0,13.642406999999999,0.498475,0.017179,8.431217,4.695536,3.778263,14616.6497925392
Turkmenistan,2012,5808546.0,0.004135432,0.000981432,0.0,0.003154,0.0,11.524249,11035.451277853
Trinidad and Tobago,2012,1335194.0,0.006228,0.006228,0.0,0.0,0.0,32.894268,32103.1091184987
Turkey,2012,75175827.0,65.221289787,0.004257787,5.86075,57.86501,1.491272,4.7356477,20627.4920606022
Ukraine,2012,46210056.0,11.23413,0.3333,0.2882,10.47863,0.134,6.58784,9552.314453125
United States,2012,313877662.0,502.347284,9.037014,142.24414,274.03003,77.0361,16.852186,51784.4114692048
Uzbekistan,2012,29261903.0,6.3549814,0.0,0.0,6.3549814,0.0,4.0618796,6168.13764755172
World,2012,7175816385.0,4705.61247,101.51538,530.50684,3641.4434,432.14685,4.8603024,14071.8784661929
South Africa,2012,53782567.0,1.5641099,0.086,0.037,1.0185099,0.4226,8.533725,12986.7976675307
United Arab Emirates,2013,7693031.0,0.086912,0.085423,0.001489,0.0,0.0,27.239588,85514.8024335635
Argentina,2013,42582455.0,34.766715448999996,0.015074079,0.45335487,32.771378,1.5269085,4.451081,19928.989490167
Australia,2013,23128129.0,35.52705,3.8474,9.259,19.089,3.33165,17.17437,45930.8505081503
Austria,2013,8479823.0,50.5061989,0.625974,3.1532316,42.01672,4.7102733,7.990079,47519.8522796571
Azerbaijan,2013,9416801.0,1.5577,0.0008,0.0008,1.4891,0.067,3.5305033,17267.5118919537
Belgium,2013,11159407.0,11.7314,2.644,3.665,0.38,5.0424,9.207837,43864.1204196838
Bangladesh,2013,156532141.0,0.9292097,0.194296,0.005081,0.7283787,0.001454,0.41373494,3691.10431102117
Bulgaria,2013,7265115.0,6.91335,1.391987,1.373512,4.036138,0.111713,5.8814645,16649.4144661217
Belarus,2013,9443211.0,0.22840000000000002,0.0004,0.008,0.138,0.082,6.775445,19014.0529737697
Brazil,2013,198478299.0,438.544504593,0.004793593,6.575863,390.992,40.971848,2.6825008,15722.3335254698
Canada,2013,35080992.0,415.4689229,1.4989899,11.145443,391.78888,11.03561,16.117868,44301.0562529133
Switzerland,2013,8089346.0,40.661718,0.5,0.09,38.464718,1.607,5.335637,61656.4661708516
Chile,2013,17687006.0,27.35504916,0.00675656,0.5450756,19.907211,6.896006,4.6213045,22201.0660680295
China,2013,1363240000.0,1093.383256,8.373886,138.26413,909.61224,37.133,7.2199216,12011.6805856079
Colombia,2013,46151584.0,45.766848601999996,0.0,0.057624802,44.36279,1.3464338,1.90903,12779.8865818318
Cyprus,2013,1183895.0,0.327,0.047,0.231,0.0,0.049,5.561407,30451.78125
Czechia,2013,10514272.0,9.308385999999999,2.032654,0.480519,2.734507,4.060706,10.153296,31013.0082933831
Germany,2013,80645605.0,151.94827999999998,30.621,52.737,22.998,45.59228,10.263168,45889.0173022052
Denmark,2013,5614932.0,15.967739093999999,0.51754165,11.123275,0.013419444,4.313503,7.436014,46869.1932887749
Algeria,2013,38414171.0,0.1276,0.0286,0.0,0.099,0.0,3.664963,14370.820661674
Ecuador,2013,15807128.0,11.394979511999999,0.003663607,0.056702975,11.038825,0.29578793,2.5086834,11295.6127804419
Spain,2013,46620045.0,110.948338,13.110889,55.767128,36.7799,5.290421,5.376438,32602.6024963074
Estonia,2013,1317997.0,1.2529000000000001,0.0014,0.529,0.026,0.6965,14.898127,27831.1526234213
Finland,2013,5438972.0,25.629667,0.006452,0.773692,12.838601,12.010922,9.50887,41325.8052072321
France,2013,65997932.0,97.727769,4.734224,16.054344,70.8423,6.096901,5.570985,39583.3520435045
United Kingdom,2013,64128273.0,53.213813,2.010262,28.397152,4.701509,18.10489,7.417552,39954.2191450769
Greece,2013,10965211.0,14.350567,3.648101,4.139136,6.346921,0.216409,7.4505033,25730.8809006664
Croatia,2013,4233922.0,9.275965000000001,0.011283,0.517287,8.6217,0.125695,4.3386483,22432.2579645826
Hungary,2013,9893082.0,2.7879050000000003,0.025,0.717905,0.213,1.832,4.397333,24547.9805346257
Indonesia,2013,255852467.0,26.505899999999997,0.0055,0.0001,16.92278,9.57752,1.9114735,9866.01699250847
India,2013,1295829511.0,187.90142000000003,3.433,30.0074,131.98302,22.478,1.5396302,5014.3505659078
Ireland,2013,4623816.0,5.623480043000001,0.000699463,4.542332,0.599497,0.48095158,8.060954,48838.7719825525
Iraq,2013,35281989.0,4.655021,0.0463,0.0,4.608721,0.0,3.9978693,14668.5432764995
Iceland,2013,323764.0,18.113320248,0.0,0.005484748,12.8628435,5.244992,10.770798,44409.6689530904
Israel,2013,8059500.0,0.5616,0.4849,0.006,0.0277,0.043,8.142046,34728.8928412686
Italy,2013,60233948.0,112.00890000000001,21.5886,14.897,52.774,22.7493,6.0915313,36506.3052448908
Japan,2013,127445000.0,120.55022,12.908781,5.133169,79.33157,23.1767,10.298001,39402.0250988025
Kazakhstan,2013,17556502.0,7.7360991,0.0007874,0.0045487,7.730763,0.0,14.533967,23754.1341952117
Kuwait,2013,3507844.0,0.000182,0.000182,0.0,0.0,0.0,24.036398,76812.5388002442
Sri Lanka,2013,20585000.0,7.20459647,0.01438312,0.23458175,6.9292426,0.026389,0.6793697,11252.6311492148
Lithuania,2013,2957689.0,1.5257,0.0448,0.6027,0.5212,0.357,4.4551983,26595.3566840109
Luxembourg,2013,543360.0,0.37017100000000003,0.073738,0.083027,0.119195,0.094211,19.019583,100925.011992241
Latvia,2013,2012647.0,3.5332,0.0002,0.119,2.912,0.502,3.660656,21850.1266362473
Morocco,2013,33787571.0,4.00000101,0.00010101,1.2149,2.785,0.0,1.6753646,7542.0986328125
Mexico,2013,118343573.0,40.121745000000004,0.106,4.184544,27.95813,7.873071,4.1862464,18170.264789912
North Macedonia,2013,1922716.0,1.5930179999999998,0.009051,0.0,1.583967,0.0,3.7200131,13662.8217445429
Malaysia,2013,30174265.0,13.04329,0.141,0.0,11.7987,1.10359,8.009191,23160.8924510627
North America,2013,351204513.0,993.125286,17.8976,185.79048,688.7495,100.687706,12.065,52503.1829234609
Netherlands,2013,16804432.0,12.21136,0.5159,5.627148,0.114312,5.954,9.7104645,49622.0519614799
Norway,2013,5079623.0,130.4248,0.0098,1.881,128.138,0.396,8.762845,67377.9262258772
New Zealand,2013,4442100.0,32.635917359000004,0.006701959,2.0218704,23.029074,7.578271,7.9118466,36243.2439727716
Oman,2013,3833913.0,0.0012,0.0012,0.0,0.0,0.0,17.025074,47013.4730934385
Pakistan,2013,211073978.0,31.78220364,0.144948,0.15137164,31.485884,0.0,0.7194037,4173.93858568758
Peru,2013,29817919.0,23.477700000000002,0.1969,0.0012,22.3196,0.96,1.4428895,11290.5547403874
Philippines,2013,102076336.0,19.902948000000002,0.001414,0.065655,10.019308,9.816571,0.935763,6372.8338209668
Poland,2013,38040196.0,17.0666,0.0015,6.004,2.439,8.6221,8.4143715,24433.8914344877
Portugal,2013,10457295.0,29.4713243,0.4791399,12.014601,13.73,3.2475834,4.603662,27966.0874254705
Qatar,2013,1916426.0,0.08023100000000001,0.003751,0.0,0.0,0.07648,40.739937,169203.26105805
Romania,2013,19983693.0,19.9855,0.42,4.52,14.7935,0.252,3.917578,19678.1443799455
Russian Federation,2013,143805638.0,181.64790000000002,0.0108,0.004473,181.1511,0.481527,11.344339,26019.7265625
Saudi Arabia,2013,27624004.0,0.042475,0.042475,0.0,0.0,0.0,20.823349,60918.7402388012
Singapore,2013,5399162.0,0.7182691,0.012556,0.0,0.0,0.7057131,8.72707,83088.3185411658
Slovenia,2013,2059953.0,5.109,0.215,0.004,4.629,0.261,7.3566623,29634.0657611471
Sweden,2013,9600379.0,82.68838,0.035,9.842224,61.361156,11.45,4.708229,46098.2321368832
Thailand,2013,69845114.0,12.645994599999998,1.257475,0.351304,5.412084,5.6251316,3.7762656,15215.9492506383
Turkmenistan,2013,5939341.0,0.00500275,0.00184875,0.0,0.003154,0.0,10.832863,11722.8086272577
Trinidad and Tobago,2013,1340557.0,0.006228,0.006228,0.0,0.0,0.0,32.438995,31912.1832129985
Turkey,2013,76147624.0,69.226902615,0.006784615,7.55745,59.42051,2.242158,4.5460496,22373.2465583744
Ukraine,2013,46126770.0,15.11441,0.57,0.6386,13.80481,0.101,6.4491696,10903.8251953125
United States,2013,316059947.0,532.790171,16.039696,169.5351,266.54984,80.665535,17.119566,53409.7507774372
Uzbekistan,2013,29724065.0,6.27,0.0,0.0,6.27,0.0,3.777604,6412.7238692872
World,2013,7265314967.0,5028.27512,138.61772,635.519,3787.8914,466.247,4.8412857,14593.0319145995
South Africa,2013,54678791.0,1.8616158,0.243,0.037,1.1039158,0.4777,8.388023,13369.4382039605
United Arab Emirates,2014,8059440.0,0.311409,0.308431,0.002978,0.0,0.0,25.492752,85248.1547348301
Argentina,2014,43024071.0,34.534955999999994,0.015944,0.619491,32.416695,1.482826,4.3788686,19487.4181748868
Australia,2014,23475686.0,32.759362,4.952,9.777,14.484,3.546362,16.644192,46903.770304139
Austria,2014,8546356.0,50.1997625,0.785246,3.845768,41.007236,4.5615125,7.5067415,48355.4977624407
Azerbaijan,2014,9535079.0,1.3919000000000001,0.0029,0.0023,1.2997,0.087,3.566412,17563.6122454385
Belgium,2014,11209057.0,12.2191,2.8863,4.6153,0.2922,4.4253,8.6559305,45147.6429534057
Bangladesh,2014,157964929.0,0.8047884599999999,0.231503,0.005081,0.56645346,0.001751,0.42763647,3972.50647733491
Bulgaria,2014,7223938.0,7.389649,1.256651,1.330577,4.601629,0.200792,6.264565,17616.3230665319
Belarus,2014,9448515.0,0.211,0.002,0.009,0.121,0.079,6.7192183,19037.8209530599
Brazil,2014,200085127.0,432.744573803,0.016081803,12.210252,373.43906,47.07918,2.7883189,15827.3081625514
Canada,2014,35434066.0,407.233886,2.120201,12.81707,382.50137,9.795245,15.896765,45758.1007297304
Switzerland,2014,8188649.0,40.65405,0.842,0.101,38.04005,1.671,4.788791,63417.0437157565
Chile,2014,17864195.0,29.9367841,0.458713,1.4431201,23.045078,4.989873,4.3433294,22553.6161793622
China,2014,1371860000.0,1289.23478,23.51216,159.7627,1059.6917,46.26822,7.1978407,12700.4440173922
Colombia,2014,46565429.0,46.5411153,0.0,0.0702303,44.741962,1.728923,2.0203397,13355.3624162195
Cyprus,2014,1201801.0,0.318,0.0836,0.1839,0.0,0.0505,5.7849126,30170.986328125
Czechia,2014,10525347.0,9.17707703,2.1273375,0.47654453,1.9097624,4.6634326,9.911981,32743.489773169
Germany,2014,80982500.0,161.91814699999998,35.448,58.497,19.587,48.386147,9.739707,47938.7968210418
Denmark,2014,5643475.0,17.990975178,0.5955167,13.078503,0.015102778,4.3018527,6.656015,47879.5955558233
Algeria,2014,39205031.0,0.254,0.06,0.001,0.193,0.0,3.8587632,14694.143827383
Ecuador,2014,16035124.0,11.953591366000001,0.016482696,0.07974247,11.457895,0.3994712,2.7272305,11835.6091276538
Spain,2014,46480882.0,110.26908399999999,13.673027,52.013,39.169,5.414057,5.4405065,33746.320526221
Estonia,2014,1314545.0,1.4301,0.0031,0.604,0.027,0.796,14.290873,29403.6584494815
Finland,2014,5461512.0,26.270619,0.007752,1.107172,13.397044,11.758651,8.719377,41547.0984485393
France,2014,66312067.0,92.574703,5.913476,17.250189,62.828735,6.582303,5.052249,40218.1258637776
United Kingdom,2014,64602298.0,64.5224014,4.0540624,31.959244,5.887849,22.621246,6.764838,41278.1275079919
Greece,2014,10892413.0,12.178443000000001,3.791885,3.688575,4.478322,0.219661,7.218839,26450.181326726
Croatia,2014,4201598.0,9.935842,0.035174,0.72997,9.00612,0.164578,4.184725,22708.1886224623
Hungary,2014,9866468.0,3.1505400000000003,0.067,0.65654,0.301,2.126,4.4246006,25691.5272556351
Indonesia,2014,258877399.0,25.4298,0.00681,0.0,15.16129,10.2617,1.8846375,10064.677127417
India,2014,1312277191.0,202.03618999999998,4.909,33.4549,138.99629,24.676,1.6371114,5191.59149903249
Ireland,2014,4657740.0,6.386835915,0.000946215,5.1409864,0.708654,0.5362493,7.910841,52640.7843918553
Iraq,2014,36550059.0,2.8925020000000004,0.0573,0.0,2.835202,0.0,3.7488654,13168.245587417
Iceland,2014,327386.0,18.119765245,0.0,0.008385545,12.873015,5.2383647,10.520367,45996.9687476901
Israel,2014,8215700.0,0.9566000000000001,0.8404,0.0414,0.0127,0.0621,7.6334467,34713.8099054376
Italy,2014,60789140.0,120.67840000000001,22.3064,15.1783,58.545,24.6487,5.759587,36383.1448865787
Japan,2014,127276000.0,133.898398,23.548166,5.013972,81.70858,23.62768,9.913247,39555.4120089198
Kazakhstan,2014,17816285.0,8.2773352,0.001239,0.0132652,8.262831,0.0,15.395486,23958.1128890603
Kuwait,2014,3665876.0,0.003278,0.003278,0.0,0.0,0.0,20.851244,68336.5991953095
Sri Lanka,2014,20778000.0,4.90457908,0.02808402,0.27245376,4.5626483,0.041393,0.8084504,11720.5978114201
Lithuania,2014,2932367.0,1.5101,0.073,0.6391,0.3982,0.3998,4.3928776,28052.4565243541
Luxembourg,2014,556319.0,0.39763,0.094741,0.079876,0.107788,0.115225,17.647102,105296.284588232
Latvia,2014,1993782.0,2.7641999999999998,0.0002,0.101,1.994,0.669,3.5967214,22973.693280582
Morocco,2014,34204780.0,3.56130101,0.00010101,1.9238,1.6374,0.0,1.6715494,7237.27734375
Mexico,2014,119784261.0,53.636906100000004,0.221,6.4261966,38.89177,8.0979395,4.040971,18820.7991098584
North Macedonia,2014,1917557.0,1.291666,0.014382,0.070633,1.206651,0.0,3.6057072,14485.1032940514
Malaysia,2014,30696137.0,14.308,0.227,0.0,13.388,0.693,7.9830947,24306.5212338415
North America,2014,353883924.0,1017.4353229999999,31.884403,203.73041,678.91864,102.90187,12.008261,54351.4571211366
Netherlands,2014,16865008.0,11.707203,0.784762,5.797334,0.111925,5.013182,9.239101,49751.3092860822
Norway,2014,5137232.0,137.9477,0.0116,2.217,135.466,0.2531,8.751203,66332.4614374198
New Zealand,2014,4516500.0,34.910997714000004,0.018797714,2.210925,24.318062,8.363213,7.8345513,37297.8134848978
Oman,2014,4002439.0,0.0012,0.0012,0.0,0.0,0.0,16.46802,44235.8336329334
Pakistan,2014,214264647.0,32.92779487,0.238122,0.31336787,32.376305,0.0,0.73136306,4312.99070040776
